BBL,EUI_2013,floorArea_2013,EUI_2014,floorArea_2014,EUI_2015,floorArea_2015,EUI_2016,floorArea_2016,Occupancy,TYPE_2016,water_intensity,naturalgas_use,Metered Areas (Energy),Metered Areas  (Water),naturalgas_intensity,Borough,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,NumFloors,UnitsRes,UnitsTotal,YearBuilt,XCoord,YCoord,ZipCode,Address,Longitude,Latitude
3072600020,88.3,67684.0,80.3,67684.0,103.5,67684.0,90.7,67684.0,100.0,Multifamily Housing,78.73,4800863.5,Whole Building,Whole Building,70.9305522723,BK,20000,67684,0,67684,0,0,6.0,77,77,1964,993500.0,151210.0,11235.0,2785 OCEAN PARKWAY,-73.9666994048,40.5817077251
3072600045,83.5,107900.0,83.5,107900.0,99.7,107900.0,102.7,107900.0,100.0,Multifamily Housing,54.69,9839599.6,Whole Building,Not Available,91.1918405931,BK,28400,107900,4400,103500,0,0,6.0,110,110,1955,993662.0,151648.0,11235.0,2850 OCEAN PARKWAY,-73.9661155845,40.5829097778
3072607502,81.6,50693.0,63.6,54245.0,45.9,54245.0,103.5,54245.0,100.0,Multifamily Housing,55.53,2718603.6,Whole Building,Whole Building,50.1171278459,BK,10150,48056,9291,38765,5925,0,11.0,34,35,2006,993482.0,151059.0,11235.0,2805 OCEAN PARKWAY,-73.9667644122,40.5812932787
3072740015,14.8,623806.0,64.3,623806.0,10.7,623806.0,70.4,623806.0,100.0,Multifamily Housing,105.36,34949846.7,Whole Building,Not Available,56.0267882964,BK,203785,623806,0,623806,0,0,23.0,572,572,1964,992622.0,150169.0,11224.0,440 NEPTUNE AVENUE,-73.9698615504,40.5788512585
3072820062,77.6,209280.0,105.6,192000.0,111.4,192000.0,106.0,192000.0,100.0,Multifamily Housing,60.19,19580638.2,Whole Building,Not Available,101.982490625,BK,54700,192000,32000,160000,0,32000,6.0,162,169,1932,992762.0,149090.0,11235.0,3100 OCEAN PARKWAY,-73.9693589217,40.5758894827
3072930003,79.6,58800.0,100.0,50400.0,88.0,50400.0,91.0,50400.0,100.0,Multifamily Housing,41.22,3483799.8,Whole Building,Whole Building,69.1230119048,BK,12000,50400,0,50400,0,0,6.0,48,48,1939,995997.0,159035.0,11229.0,1410 AVENUE S,-73.9576964409,40.6031828204
3072960029,86.6,106200.0,117.7,106000.0,110.8,106000.0,100.1,106000.0,100.0,Multifamily Housing,60.1,9452400.0,Whole Building,Not Available,89.1735849057,BK,26000,106000,0,106000,0,0,6.0,106,106,1931,996913.0,158643.0,11229.0,1970 EAST 18 STREET,-73.9543984567,40.6021055988
3072990071,73.8,71400.0,88.1,71400.0,84.8,71400.0,87.4,71400.0,100.0,Multifamily Housing,65.91,5046799.9,Whole Building,Whole Building,70.6834719888,BK,19800,71400,0,71400,0,0,6.0,66,66,1939,997649.0,159031.0,11229.0,2387 OCEAN AVENUE,-73.9517472306,40.6031694975
3073220027,84.5,62790.0,85.5,62800.0,81.5,62800.0,86.4,62800.0,100.0,Multifamily Housing,76.74,4411748.0,Whole Building,Whole Building,70.2507643312,BK,17700,62800,0,62800,0,0,6.0,59,59,1933,997020.0,157850.0,11229.0,2050 EAST 18 STREET,-73.9540146313,40.5999288214
3073570001,87.7,75000.0,106.9,75000.0,74.8,75000.0,86.2,75000.0,100.0,Multifamily Housing,57.35,5272261.8,Whole Building,Whole Building,70.296824,BK,22451,75000,0,75000,0,0,6.0,83,83,1961,998940.0,157735.0,11229.0,4190 BEDFORD AVENUE,-73.947100873,40.5996101952
3073690027,70.2,167750.0,101.5,167760.0,97.8,167760.0,93.6,167760.0,100.0,Multifamily Housing,50.23,12739726.1,Whole Building,Whole Building,75.9401889604,BK,78000,167760,0,167760,0,0,6.0,162,162,1952,1002178.0,157742.0,11229.0,2190 BRIGHAM STREET,-73.9354407239,40.5996234501
3073690027,70.2,167750.0,101.5,167760.0,97.8,167760.0,93.6,167760.0,100.0,Multifamily Housing,50.23,12739726.1,Whole Building,Whole Building,75.9401889604,BK,78000,167760,0,167760,0,0,6.0,162,162,1952,1002178.0,157742.0,11229.0,2190 BRIGHAM STREET,-73.9354407239,40.5996234501
3073730029,66.2,117200.0,72.7,112700.0,77.1,112700.0,82.6,112700.0,95.0,Multifamily Housing,54.07,7721616.0,Whole Building,Whole Building,68.5147826087,BK,33300,112700,0,112700,0,0,6.0,113,113,1962,995886.0,155981.0,11229.0,2277 HOMECREST AVENUE,-73.958101437,40.5948003558
3073800071,61.1,84000.0,64.3,84000.0,66.0,84000.0,64.7,84000.0,100.0,Multifamily Housing,32.81,4673799.9,Whole Building,Whole Building,55.640475,BK,23270,84000,0,84000,0,0,6.0,60,60,1941,997688.0,156403.0,11229.0,2245 EAST 19 STREET,-73.9516120108,40.5959561117
3073810079,75.1,99000.0,85.3,98000.0,85.1,98000.0,82.8,98000.0,100.0,Multifamily Housing,20.34,6564542.7,Whole Building,Whole Building,66.9851295918,BK,34595,98000,0,98000,0,0,6.0,85,85,1954,998015.0,156503.0,11229.0,2675 OCEAN AVENUE,-73.9504343351,40.5962300897
3073920001,107.7,343600.0,114.9,343584.0,112.8,343584.0,102.7,343584.0,100.0,Multifamily Housing,50.55,28944652.7,Whole Building,Whole Building,84.2433078956,BK,152000,343584,0,343584,0,0,6.0,324,324,1953,1002275.0,157082.0,11229.0,2212 BRIGHAM STREET,-73.9350931851,40.5978116874
3073920001,107.7,343600.0,114.9,343584.0,112.8,343584.0,102.7,343584.0,100.0,Multifamily Housing,50.55,28944652.7,Whole Building,Whole Building,84.2433078956,BK,152000,343584,0,343584,0,0,6.0,324,324,1953,1002275.0,157082.0,11229.0,2212 BRIGHAM STREET,-73.9350931851,40.5978116874
3073960053,91.8,114300.0,95.6,114300.0,99.8,114300.0,85.6,114300.0,100.0,Multifamily Housing,86.28,8039200.0,Whole Building,Whole Building,70.334208224,BK,36325,114300,0,114300,0,0,6.0,121,121,1963,995678.0,155203.0,11229.0,2355 EAST 12 STREET,-73.9588517131,40.5926651731
3073960066,79.5,84263.0,92.0,84263.0,106.8,84263.0,108.9,84263.0,100.0,Multifamily Housing,63.21,6118399.5,Whole Building,Whole Building,72.6107484898,BK,24250,84263,0,84263,0,0,6.0,92,92,1961,995666.0,155449.0,11229.0,2323 EAST 12 STREET,-73.9588945053,40.5933404091
3073980027,80.4,120870.0,96.5,120870.0,101.9,120870.0,103.7,120870.0,100.0,Multifamily Housing,59.99,8510899.9,Whole Building,Whole Building,70.4136667494,BK,40000,120870,0,120870,0,0,6.0,124,124,1960,996292.0,155165.0,11235.0,2365 EAST 13 STREET,-73.9566409789,40.5925600578
4012650001,65.6,75833.0,72.5,65000.0,70.2,65000.0,75.0,65000.0,100.0,Multifamily Housing,25.89,3968218.9,Whole Building,Not Available,61.0495215385,QN,20000,65000,0,65000,0,0,6.0,60,60,1906,1015213.0,213681.0,11372.0,78-10 34 AVENUE,-73.888244338,40.7531272611
3074050052,592.8,8500.0,587.8,57000.0,543.6,57000.0,69.8,57000.0,100.0,Multifamily Housing,81.37,3419835.6,Whole Building,Not Available,59.9971157895,BK,12600,57000,0,57000,0,0,6.0,60,60,1930,998141.0,155627.0,11229.0,2765 OCEAN AVENUE,-73.9499824295,40.5938254498
3074057501,86.5,66100.0,94.5,70702.0,86.6,70702.0,86.7,70702.0,100.0,Multifamily Housing,82.66,3252141.9,Whole Building,Not Available,45.9978770049,BK,18900,69586,7766,61820,0,0,6.0,72,77,1957,998162.0,155479.0,11229.0,2781A OCEAN AVENUE,-73.9499071192,40.5934191867
3074127501,66.5,69443.0,76.2,67420.0,82.7,67420.0,83.1,87563.0,100.0,Multifamily Housing,0.05,4766690.2,Whole Building,Whole Building,54.4372645981,BK,18608,75531,7348,68183,7348,0,7.0,61,62,1961,995561.0,154222.0,11235.0,2475 EAST 11 STREET,-73.9592746319,40.589972675
3074330013,70.8,151790.0,78.9,151800.0,86.4,151800.0,79.4,151800.0,100.0,Multifamily Housing,45.03,9647313.3,Whole Building,Not Available,63.5527885375,BK,71130,151800,6120,145680,0,0,6.0,145,145,1961,996127.0,153996.0,11235.0,1230 AVENUE Y,-73.9572371408,40.5893516099
3074330034,37.7,135028.0,37.2,122753.0,60.4,122753.0,69.6,122753.0,100.0,Multifamily Housing,61.79,7458571.1,Whole Building,Not Available,60.7608050312,BK,32000,122753,0,122753,0,0,6.0,128,128,1958,996270.0,153517.0,11235.0,1237 AVENUE Z,-73.9567231248,40.5880366579
2028800115,86.1,157850.0,98.5,146286.0,78.9,146286.0,15.0,146286.0,100.0,Multifamily Housing,88.03,10500.0,Whole Building,Whole Building,0.0717772035601,BX,29800,146286,19000,127286,0,0,18.0,125,125,1967,1005844.0,248948.0,10453.0,1655 UNDERCLIFF AVENUE,-73.9219467005,40.8499533165
3074570055,73.2,154012.0,53.2,136296.0,76.7,136296.0,74.5,136296.0,100.0,Multifamily Housing,63.31,9339100.0,Whole Building,Not Available,68.5207196103,BK,39800,136296,0,136296,0,0,6.0,157,157,1962,996376.0,152808.0,11235.0,2665 HOMECREST AVENUE,-73.9563427541,40.58609045
4012160017,68.4,60939.0,69.4,55500.0,69.1,55500.0,70.1,55500.0,100.0,Multifamily Housing,1395.02,2866400.0,Whole Building,Whole Building,51.6468468468,QN,16054,55500,0,55500,0,0,6.0,64,64,1932,1011450.0,211844.0,11377.0,37-47 61 STREET,-73.9018336622,40.7480975395
3074627501,22.5,51480.0,24.0,67200.0,24.0,67200.0,26.0,67200.0,100.0,Multifamily Housing,51.16,110892.4,Whole Building,Whole Building,1.65018452381,BK,14638,60060,23577,31986,9177,10087,7.0,29,20,2006,997566.0,153422.0,11235.0,2615 EAST 17 STREET,-73.9520571872,40.5877740497
3074650052,74.5,101783.0,73.3,94100.0,83.8,94100.0,51.9,94100.0,100.0,Multifamily Housing,36.1,249217.2,Whole Building,Not Available,2.6484293305,BK,29521,94100,0,94100,0,0,6.0,91,91,1954,998482.0,153280.0,11235.0,3025 OCEAN AVENUE,-73.9487595284,40.5873828647
3074750001,86.9,110500.0,94.6,221000.0,97.4,221000.0,96.7,221000.0,100.0,Multifamily Housing,57.27,17543500.7,Whole Building,Whole Building,79.3823561086,BK,66400,221000,4500,216500,2000,1500,6.0,243,253,1961,1001121.0,153686.0,11235.0,3901 NOSTRAND AVENUE,-73.9392571401,40.5884926234
3074750001,86.9,110500.0,93.8,221000.0,97.4,221000.0,96.7,221000.0,100.0,Multifamily Housing,57.27,17543500.7,Whole Building,Whole Building,79.3823561086,BK,66400,221000,4500,216500,2000,1500,6.0,243,253,1961,1001121.0,153686.0,11235.0,3901 NOSTRAND AVENUE,-73.9392571401,40.5884926234
3074750001,80.1,110500.0,94.6,221000.0,97.4,221000.0,96.7,221000.0,100.0,Multifamily Housing,57.27,17543500.7,Whole Building,Whole Building,79.3823561086,BK,66400,221000,4500,216500,2000,1500,6.0,243,253,1961,1001121.0,153686.0,11235.0,3901 NOSTRAND AVENUE,-73.9392571401,40.5884926234
3074750001,80.1,110500.0,93.8,221000.0,97.4,221000.0,96.7,221000.0,100.0,Multifamily Housing,57.27,17543500.7,Whole Building,Whole Building,79.3823561086,BK,66400,221000,4500,216500,2000,1500,6.0,243,253,1961,1001121.0,153686.0,11235.0,3901 NOSTRAND AVENUE,-73.9392571401,40.5884926234
1015770001,126.9,225837.0,136.6,281902.0,137.3,281902.0,123.2,281902.0,100.0,Multifamily Housing,57.44,12806574.0,Whole Building,Whole Building,45.4291704209,MN,24609,281902,50422,231480,0,20422,31.0,267,270,1972,998267.0,220608.0,10075.0,1520 YORK AVENUE,-73.9493935659,40.7721831917
3075560053,110.3,78375.0,117.3,71250.0,103.0,71250.0,96.0,71250.0,100.0,Multifamily Housing,70.08,6339847.1,Whole Building,Not Available,88.9803101754,BK,29600,71250,0,71250,0,0,6.0,84,84,1940,998272.0,169846.0,11210.0,120 KENILWORTH PLACE,-73.9494812085,40.6328534581
3075590023,100.0,82486.0,92.4,82440.0,112.8,82440.0,100.6,82440.0,100.0,Multifamily Housing,76.71,7146699.7,Whole Building,Whole Building,86.6897100922,BK,19050,82440,0,82440,0,0,6.0,89,90,1963,999122.0,169930.0,11210.0,745 EAST 31 STREET,-73.9464186241,40.633082634
1015950031,99.6,110834.0,102.9,113070.0,104.9,113070.0,102.1,113070.0,100.0,Multifamily Housing,62.03,8531100.2,Whole Building,Whole Building,75.4497231803,MN,32293,113070,28560,84510,0,16902,6.0,80,88,1989,998379.0,230001.0,10026.0,1330 5 AVENUE,-73.9489694497,40.7979642892
1015390010,70.4,109913.0,78.9,109913.0,81.1,109913.0,80.8,109913.0,100.0,Multifamily Housing,79.42,7390500.1,Whole Building,Whole Building,67.2395449128,MN,13793,109913,0,109913,0,0,13.0,133,133,1985,998243.0,224542.0,10128.0,225 EAST 93 STREET,-73.9494720219,40.7829810213
1003760058,51.0,61273.0,58.6,65526.0,56.4,65526.0,54.8,65526.0,100.0,Multifamily Housing,73.59,2206421.0,Whole Building,Whole Building,33.6724506303,MN,13480,65526,0,65526,0,0,8.0,78,78,2004,990220.0,202826.0,10009.0,709 EAST 6 STREET,-73.9784619263,40.7233851733
3075760069,92.5,82425.0,52.4,70650.0,79.7,70650.0,91.8,70650.0,95.0,Multifamily Housing,109.3,5595155.1,Whole Building,Whole Building,79.1954012739,BK,16835,70650,0,70650,0,0,6.0,71,71,1930,999030.0,168864.0,11210.0,850 EAST 31 STREET,-73.9467524195,40.630156844
4022360033,71.6,80655.0,65.5,78733.0,79.7,78733.0,74.5,78733.0,100.0,Multifamily Housing,30.12,71363.6,Whole Building,Whole Building,0.90640011177,QN,20000,78733,6000,72733,0,0,6.0,68,68,1955,1028950.0,202082.0,11375.0,72-10 112 STREET,-73.8387401463,40.7212321555
2046420006,80.8,85000.0,99.7,80350.0,72.3,80350.0,95.4,80350.0,100.0,Multifamily Housing,79.01,768700.0,Whole Building,Whole Building,9.5668948351,BX,23125,80350,0,80350,0,0,7.0,87,87,1963,1020871.0,259318.0,10467.0,3520 OLINVILLE AVENUE,-73.8675737659,40.8783662564
3075790010,103.8,688500.0,118.5,689000.0,122.4,689000.0,112.1,689000.0,100.0,Multifamily Housing,65.65,67144008.3,Whole Building,Whole Building,97.4513908563,BK,150000,689000,3107,685893,0,3107,20.0,640,644,1964,999692.0,168951.0,11210.0,1655 FLATBUSH AVENUE,-73.9443672483,40.6303945113
3075840035,54.0,271000.0,58.1,244188.0,60.2,244188.0,60.8,221395.0,100.0,Multifamily Housing,26.13,11086000.0,Whole Building,Not Available,50.0733982249,BK,43421,221395,25272,196123,12636,0,16.0,184,189,1963,996402.0,168001.0,11210.0,1401 OCEAN AVENUE,-73.9562218093,40.6277920861
3076200005,62.7,53400.0,75.0,53400.0,75.7,53400.0,72.9,53400.0,100.0,Multifamily Housing,47.81,3161999.8,Whole Building,Not Available,59.2134794007,BK,9790,53400,0,53400,0,0,6.0,46,46,1941,996697.0,165606.0,11210.0,2005 AVENUE L,-73.9551634735,40.6212179041
3067830010,79.0,54000.0,89.5,51000.0,85.1,51000.0,85.0,51000.0,100.0,Multifamily Housing,59.23,4016296.8,Whole Building,Whole Building,78.7509176471,BK,10600,51000,0,51000,0,0,6.0,48,48,1935,997365.0,161762.0,11229.0,2020 KINGS HIGHWAY,-73.9527646741,40.6106659577
1015680021,124.9,241158.0,156.6,315710.0,149.6,315710.0,143.1,315710.0,100.0,Multifamily Housing,69.52,16879286.2,Whole Building,Whole Building,53.4645282063,MN,30616,315710,41890,273820,858,232,33.0,383,385,1974,999114.0,222622.0,10128.0,1673 YORK AVENUE,-73.9463311357,40.7777097086
3076540024,81.1,58390.0,85.5,58400.0,75.5,58400.0,67.1,58400.0,100.0,Multifamily Housing,58.34,3270262.4,Whole Building,Whole Building,55.9976438356,BK,11760,58400,0,58400,0,0,6.0,59,59,1931,1000958.0,165774.0,11210.0,3601 KINGS HIGHWAY,-73.9398141072,40.6216720179
3076690029,61.9,66992.0,64.1,66992.0,58.5,66992.0,56.3,66992.0,100.0,Multifamily Housing,52.43,3649867.9,Whole Building,Whole Building,54.4821456293,BK,19425,66992,0,66992,0,0,6.0,72,72,1951,1000289.0,164936.0,11234.0,3319 KINGS HIGHWAY,-73.9422259826,40.6193731194
1010800010,62.0,276663.0,62.4,251512.0,67.7,251512.0,66.6,251512.0,100.0,Multifamily Housing,70.92,13889445.0,Whole Building,Whole Building,55.223786539,MN,69289,251512,0,251512,0,0,8.0,235,235,1981,986306.0,218437.0,10019.0,535 WEST 51 STREET,-73.9925777605,40.7662352355
3076740039,69.8,83370.0,80.9,71460.0,82.9,71460.0,81.2,71460.0,100.0,Multifamily Housing,86.44,5752188.2,Whole Building,Whole Building,80.4952169046,BK,15400,71460,0,71460,0,0,6.0,65,65,1929,996977.0,163673.0,11210.0,1877 OCEAN AVENUE,-73.9541585028,40.6159118236
3077900001,121.1,78396.0,107.1,78396.0,121.4,78396.0,106.8,78396.0,100.0,Multifamily Housing,78.25,5483969.7,Whole Building,Whole Building,69.9521621001,BK,25500,78396,0,78396,0,0,6.0,73,73,1959,1002312.0,167404.0,11210.0,4211 AVENUE K,-73.9349323415,40.6261433686
3078130136,87.8,96000.0,102.8,96000.0,99.1,96000.0,127.4,96000.0,100.0,Multifamily Housing,0.0,6509796.5,Whole Building,Whole Building,67.8103802083,BK,36500,96000,0,96000,0,0,6.0,108,108,1955,1002223.0,167149.0,11210.0,4200 AVENUE K,-73.9352536394,40.6254436283
4005850035,74.9,73080.0,95.7,62640.0,98.8,62640.0,100.8,62640.0,100.0,Multifamily Housing,62.88,6072400.1,Whole Building,Whole Building,96.9412531928,QN,15000,62640,0,62640,0,0,6.0,84,84,1929,1003982.0,216014.0,11106.0,34-20 30 STREET,-73.9287738452,40.7595629447
4051370093,72.3,305089.0,81.5,277354.0,63.2,277354.0,92.9,277354.0,100.0,Multifamily Housing,70.91,24431900.0,Whole Building,Whole Building,88.0892289277,QN,62227,277354,10729,266625,0,0,15.0,285,287,1963,1033004.0,214043.0,11355.0,43-44 KISSENA BOULEVARD,-73.8240282776,40.75404066
3078690011,41.6,123550.0,131.0,113900.0,20.0,113900.0,63.9,113900.0,100.0,Multifamily Housing,23.12,4870414.0,Whole Building,Whole Building,42.7604389816,BK,30712,113900,8000,105900,0,0,6.0,85,86,1953,1003033.0,164918.0,11234.0,2239 TROY AVENUE,-73.932341885,40.6193183207
3082240022,106.2,133326.0,114.5,133326.0,121.1,133326.0,97.9,133326.0,100.0,Multifamily Housing,58.78,8955500.5,Whole Building,Whole Building,67.1699480971,BK,40430,133326,0,133326,0,0,6.0,153,153,1963,1012598.0,173049.0,11236.0,1625 ROCKAWAY PARKWAY,-73.8978537371,40.6416107421
4010117501,145.3,77889.0,163.4,190230.0,114.9,190230.0,116.5,190230.0,100.0,Multifamily Housing,71.39,5615415.6,Whole Building,Not Available,29.5190853178,QN,138200,95261,0,95261,0,0,3.0,129,129,1948,1014714.0,219026.0,11370.0,22-10 80 STREET,-73.8900211704,40.7677996369
3086797501,47.2,116565.0,70.3,138675.0,69.1,138675.0,69.6,138675.0,100.0,Multifamily Housing,58.65,7391600.1,Whole Building,Whole Building,53.301605192,BK,33381,116565,17568,98997,0,0,15.0,116,116,1988,993130.0,148876.0,11235.0,3111 OCEAN PARKWAY,-73.9680344947,40.5753017338
3086800001,97.9,434614.0,104.2,437860.0,101.4,437860.0,98.5,437860.0,100.0,Multifamily Housing,60.74,35241048.1,Whole Building,Whole Building,80.4847396428,BK,77620,437860,0,437860,0,0,16.0,448,448,1963,993386.0,148940.0,11235.0,40 BRIGHTON 1 STREET,-73.9671128802,40.5754771411
3086840062,66.2,130564.0,78.9,111912.0,82.4,111912.0,78.2,111912.0,95.0,Multifamily Housing,89.68,7518210.5,Whole Building,Whole Building,67.1796634856,BK,22000,111912,7790,104122,750,240,6.0,108,108,1954,993624.0,148794.0,11235.0,201 BRIGHTON 1 ROAD,-73.9662563473,40.5750761513
3086880084,1.0,90000.0,5.7,50400.0,5.7,50400.0,5.6,50400.0,100.0,Multifamily Housing,0.33,35044.4,Whole Building,Whole Building,0.695325396825,BK,10000,50400,0,50400,0,0,6.0,48,48,1929,994673.0,149309.0,11235.0,3108 BRIGHTON 5 STREET,-73.9624794612,40.5764885538
3086890009,72.4,62280.0,85.2,62280.0,78.7,62280.0,79.1,62280.0,100.0,Multifamily Housing,28.41,4372467.9,Whole Building,Whole Building,70.2066136802,BK,12000,62280,0,62280,0,0,6.0,64,64,1926,994844.0,149222.0,11235.0,3121 BRIGHTON 5 STREET,-73.9618640347,40.5762495533
1022150343,97.7,74100.0,91.1,60070.0,83.0,60070.0,93.2,60070.0,100.0,Multifamily Housing,62.28,5042062.4,Whole Building,Whole Building,83.9364474779,MN,16025,60070,0,60070,0,0,6.0,82,82,1926,1008478.0,258309.0,10463.0,2 ADRIAN AVENUE,-73.9123920554,40.8756395862
3086900091,74.8,203500.0,83.6,185000.0,91.5,185000.0,84.8,185000.0,95.0,Multifamily Housing,49.68,12652670.3,Whole Building,Whole Building,68.3928124324,BK,41800,185000,0,185000,0,0,18.0,195,195,1967,994780.0,148921.0,11235.0,500 BRIGHTWATER COURT,-73.9620948888,40.5754234437
3086907501,97.0,98000.0,108.2,104387.0,106.1,104387.0,99.0,104387.0,100.0,Multifamily Housing,104.04,7193178.7,Whole Building,Not Available,68.9087597115,BK,19082,104387,5693,98694,0,5693,6.0,96,97,1929,994619.0,148913.0,11235.0,3145 BRIGHTON 4 STREET,-73.9626744568,40.575401675
3086910033,13.0,78000.0,11.3,101000.0,99.6,101000.0,61.5,101000.0,100.0,Multifamily Housing,52.91,5496799.6,Whole Building,Not Available,54.4237584158,BK,21302,101000,0,101000,0,0,6.0,96,96,1929,995071.0,149487.0,11235.0,3099 BRIGHTON 6 STREET,-73.9610464627,40.5769766519
3086920010,68.0,84420.0,76.9,72360.0,85.0,72360.0,77.5,72360.0,100.0,Multifamily Housing,35.86,5575900.0,Whole Building,Whole Building,77.0577667219,BK,14400,72360,0,72360,0,0,6.0,72,72,1928,995288.0,149568.0,11235.0,3109 BRIGHTON 7 STREET,-73.960265172,40.5771987135
3086920089,58.4,79683.0,99.1,68300.0,69.9,68300.0,61.9,68300.0,100.0,Multifamily Housing,55.2,4175100.1,Whole Building,Whole Building,61.1288448023,BK,16000,68300,0,68300,0,0,6.0,65,65,1931,995309.0,149199.0,11235.0,3133 BRIGHTON 7 STREET,-73.9601901794,40.5761858549
3075480029,52.7,64170.0,72.1,55800.0,75.5,55800.0,63.4,55800.0,100.0,Multifamily Housing,72.58,3980422.7,Whole Building,Whole Building,71.3337401434,BK,11000,55800,0,55800,0,0,6.0,48,48,1941,996130.0,169530.0,11230.0,1245 OCEAN AVENUE,-73.9571990114,40.6319892369
3087137501,96.7,112000.0,107.8,150822.0,92.3,150822.0,80.5,150822.0,100.0,Multifamily Housing,68.1,7329378.4,Whole Building,Whole Building,48.5962154062,BK,31710,122058,15431,106627,7016,0,6.0,121,121,1953,996981.0,151072.0,11235.0,2 WEST END AVENUE,-73.9541678427,40.5813246267
3087160064,116.4,36775.0,156.2,67000.0,87.6,67000.0,81.7,67000.0,100.0,Multifamily Housing,59.77,3708200.0,Whole Building,Whole Building,55.3462686567,BK,13700,67000,10620,56380,0,10620,6.0,71,77,1926,996345.0,149941.0,11235.0,3085 BRIGHTON 13 STREET,-73.956459494,40.5782211459
3087170029,67.8,61490.0,84.2,62500.0,89.3,62500.0,78.3,62500.0,100.0,Multifamily Housing,68.74,2756800.1,Whole Building,Whole Building,44.1088016,BK,14000,62500,0,62500,0,0,6.0,86,86,1927,996742.0,149930.0,11235.0,150 BRIGHTON 15 STREET,-73.9550303636,40.5781904025
3087180052,68.6,67666.0,76.7,58000.0,78.5,58000.0,86.7,58000.0,100.0,Multifamily Housing,64.65,5152100.0,Whole Building,Whole Building,88.8293103448,BK,12250,58000,0,58000,0,0,6.0,58,58,1934,996808.0,149752.0,11235.0,1159 BRIGHTON BEACH AVE,-73.9547931026,40.5777017344
1015680001,155.7,227750.0,137.9,227259.0,146.7,227259.0,162.0,227259.0,100.0,Multifamily Housing,73.56,1914155.6,Whole Building,Whole Building,8.42279337672,MN,21359,227259,25000,202259,0,10000,16.0,205,213,1964,998687.0,222857.0,10128.0,1700 1 AVENUE,-73.9478723826,40.7783554292
1014307501,95.8,224756.0,98.9,262496.0,94.6,262496.0,112.9,262496.0,100.0,Multifamily Housing,58.07,19959421.0,Whole Building,Whole Building,76.0370481836,MN,21455,261701,22960,238741,1936,6224,16.0,293,295,1957,996152.0,220249.0,10021.0,240 EAST 76 STREET,-73.9570301145,40.7712009313
3087207504,77.1,92406.0,85.9,160809.0,96.1,160809.0,93.0,114772.0,100.0,Multifamily Housing,80.25,6369881.9,Whole Building,Whole Building,55.5003127941,BK,2578,92406,3492,88914,0,0,12.0,75,75,2001,995725.0,149692.0,11235.0,40 OCEANA DRIVE WEST,-73.9586918398,40.5775385142
3087207505,90.7,64753.0,92.6,86338.0,105.4,86338.0,101.7,86734.0,100.0,Multifamily Housing,46.5,4930809.2,Whole Building,Whole Building,56.8497843983,BK,26426,68033,3280,64753,242,0,7.0,48,49,2002,995949.0,149498.0,11235.0,75 OCEANA DRIVE EAST,-73.9578858115,40.5770057296
3087207507,60.7,92455.0,84.3,100186.0,86.7,100186.0,86.8,114772.0,100.0,Multifamily Housing,57.38,6002145.7,Whole Building,Whole Building,52.2962543129,BK,23634,92455,3348,89107,0,0,12.0,71,71,2003,996019.0,149701.0,11235.0,45 OCEANA DRIVE EAST,-73.9576334714,40.577562832
3011800001,107.6,138370.0,125.4,138380.0,117.1,138380.0,109.3,138380.0,100.0,Multifamily Housing,26.9,13552636.9,Whole Building,Whole Building,97.9378298887,BK,40662,138380,6590,131790,6590,0,6.0,100,105,1924,994789.0,184127.0,11238.0,201 EASTERN PARKWAY,-73.9620075254,40.6720565159
3087220474,77.6,158000.0,87.4,162957.0,90.6,162957.0,84.3,162957.0,100.0,Multifamily Housing,60.86,11344142.6,Whole Building,Whole Building,69.614331388,BK,40500,162957,0,162957,0,0,6.0,159,159,1935,996665.0,149539.0,11235.0,1150 BRIGHTON BEACH AVE,-73.955308272,40.5771172928
3087237501,62.7,123000.0,37.1,146834.0,77.6,146834.0,71.0,146834.0,100.0,Multifamily Housing,58.1,7081363.6,Whole Building,Whole Building,48.2270019205,BK,29500,146834,13329,133505,649,1115,6.0,118,120,1961,996954.0,149455.0,11235.0,200 CORBIN PLACE,-73.954268083,40.5768863199
3087340018,91.1,63000.0,65.1,63000.0,70.4,63000.0,65.9,63000.0,100.0,Multifamily Housing,94.63,3314700.0,Whole Building,Not Available,52.6142857143,BK,29120,63000,0,63000,0,0,6.0,49,49,1938,997986.0,149674.0,11235.0,301 ORIENTAL BOULEVARD,-73.9505526404,40.5774858928
3087450081,74.9,66700.0,64.2,58000.0,69.3,58000.0,72.8,58000.0,100.0,Multifamily Housing,38.34,3812799.9,Whole Building,Not Available,65.7379293103,BK,22000,58000,0,58000,0,0,6.0,38,38,1939,999098.0,150739.0,11235.0,45 FALMOUTH STREET,-73.9465472833,40.5804073147
2030810008,79.4,63340.0,85.9,59645.0,82.8,59645.0,79.2,59645.0,100.0,Multifamily Housing,91.08,3592839.9,Whole Building,Not Available,60.2370676503,BX,17172,59645,0,59645,0,0,6.0,63,63,1995,1014748.0,248769.0,10457.0,2120 HUGHES AVENUE,-73.8897632991,40.8494357491
4097580035,36.7,83160.0,36.3,75600.0,93.3,75600.0,99.7,75600.0,100.0,Multifamily Housing,80.05,119400.0,Whole Building,Not Available,1.57936507937,QN,17500,75600,0,75600,0,0,6.0,84,84,1941,1039712.0,196449.0,11432.0,89-20 161 STREET,-73.7999616515,40.7057100289
